competition,result,wind,round,group,rane,finish,athlete_id,tournament_id,grade,established_date,information,condition,official
man_110mH,15750,"",記録会,"","","",61,138,m2,2007-11-11,,,true
man_110mH,16620,"",記録会,"","","",88,138,b2,2007-11-11,PB,5傑更新,true
woman_100m,13510,1,記録会,"","","",85,138,b1,2007-11-11,,,true
man_100m,11940,-1.5,予選,4,5,"",88,278,b2,2012-07-14,,,true
man_110mH,16660,-0.5,予選,2,6,"",88,278,b2,2012-07-14,,,true
man_110mH,16640,1.7,決勝,"",8,"",88,278,b2,2012-07-14,,,true
man_100m,11580,0.7,記録会,"","","",77,279,b2,2012-07-15,,,true
man_100m,11320,1.5,記録会,"","","",77,279,b2,2012-07-15,PB,2次レース,true
man_100m,"","",記録会,"","","",82,146,b1,2008-03-27,DNS,,true
man_100m,11930,-0.2,記録会,"","","",73,146,b2,2008-03-27,,,true
man_100m,11810,-0.9,記録会,"","","",89,146,b2,2008-03-27,,,true
man_100m,"","",記録会,"","","",80,146,b3,2008-03-27,DNS,,true
man_100m,11500,0.8,記録会,"","","",61,146,m2,2008-03-27,PB,,true
man_100m,11530,-0.2,記録会,"","","",78,146,m2,2008-03-27,,,true
man_100m,11140,"",記録会,"","","",60,146,m2,2008-03-27,,,true
man_400m,52450,"",記録会,"","","",88,146,b2,2008-03-27,PB,,true
man_400m,"","",記録会,"","","",80,146,b3,2008-03-27,DNS,,true
man_400m,50080,"",記録会,"","","",60,146,m2,2008-03-27,PB,,true
man_400m,52020,"",記録会,"","","",90,146,b2,2008-03-27,,,true
man_400m,"","",記録会,"","","",119,146,b3,2008-03-27,DNS,,true
man_110mH,15160,-0.1,記録会,"","","",61,146,m2,2008-03-27,,,true
man_200m,24730,0.2,記録会,"","","",81,146,b3,2008-03-27,PB,,true
man_200m,"","",記録会,"","","",82,146,b1,2008-03-27,DNS,,true
man_200m,23690,-1.6,記録会,"","","",89,146,b2,2008-03-27,,,true
man_200m,24270,-2.2,記録会,"","","",73,146,b2,2008-03-27,,,true
man_200m,23490,"",記録会,"","","",88,146,b2,2008-03-27,PB,,true
man_200m,22970,-0.4,記録会,"","","",78,146,m2,2008-03-27,,,true
man_200m,22550,0.4,記録会,"","","",60,146,m2,2008-03-27,,,true
man_400mH,"","",記録会,"","","",76,146,b2,2008-03-27,DNS,,true
man_100m,12000,-1.5,予選,3,5,"",88,280,b2,2012-08-12,,,true
man_400m,50760,"",予選,2,3,"",69,281,b4,2012-08-28,,,true
man_400m,50900,"",予選,4,4,"",78,281,m2,2012-08-28,,,true
man_400m,"","",予選,6,3,"",119,281,b3,2012-08-28,DNS,,true
man_400m,50860,"",準決勝,2,2,"",69,281,b4,2012-08-28,,,true
man_400m,51430,"",準決勝,3,1,"",78,281,m2,2012-08-28,,,true
man_400m,51960,"",OP,2,1,"",63,281,m1,2012-08-28,PB,,true
man_400m,51990,"",OP,2,2,"",90,281,b2,2012-08-28,,,true
man_400m,50900,"",OP,3,5,"",60,281,m2,2012-08-28,,,true
man_400m,52930,"",OP,4,7,"",80,281,b3,2012-08-28,,,true
man_400m,54400,"",OP,5,7,"",76,281,b2,2012-08-28,,,true
man_400m,53700,"",OP,5,8,"",83,281,b1,2012-08-28,,,true
woman_400m,66500,"",予選,3,7,"",75,281,b2,2012-08-28,,,true
man_200m,22500,1.2,予選,1,3,"",60,281,m2,2012-08-28,PB,5傑更新,true
man_200m,23290,"",予選,3,7,"",77,281,b2,2012-08-28,,,true
man_200m,23980,-0.4,予選,4,8,"",90,281,b2,2012-08-28,,,true
man_200m,22710,0.8,準決勝,1,1,"",60,281,m2,2012-08-28,,,true
man_200m,23600,-1.3,OP,1,1,"",69,281,b4,2012-08-28,,,true
man_200m,23590,-1.3,OP,1,3,"",119,281,b3,2012-08-28,,,true
man_200m,23840,-0.5,OP,4,6,"",80,281,b3,2012-08-28,,,true
man_200m,23520,-1.7,OP,5,1,"",88,281,b2,2012-08-28,,,true
man_200m,23970,-1.7,OP,5,8,"",89,281,b2,2012-08-28,,,true
man_200m,24270,"",OP,6,4,"",73,281,b2,2012-08-28,,,true
man_200m,24280,-0.7,OP,8,7,"",82,281,b1,2012-08-28,,,true
man_110mH,16750,-0.4,予選,1,2,"",88,281,b2,2012-08-28,,,true
man_110mH,15570,-0.8,予選,2,5,"",61,281,m2,2012-08-28,,,true
man_110mH,15270,-0.4,準決勝,2,7,"",61,281,m2,2012-08-28,,,true
man_100m,12130,-0.1,予選,2,1,"",73,281,b2,2012-08-28,,,true
man_100m,11950,-1.5,予選,3,2,"",89,281,b2,2012-08-28,,,true
man_100m,11350,0.4,予選,6,3,"",60,281,m2,2012-08-28,,,true
man_100m,11510,0.1,準決勝,3,1,"",60,281,m2,2012-08-28,,,true
man_100m,12160,-0.5,OP,5,2,"",80,281,b3,2012-08-28,,,true
man_100m,11670,-0.5,OP,5,3,"",120,281,b1,2012-08-28,,,true
man_100m,12210,-2.4,OP,6,6,"",88,281,b2,2012-08-28,,,true
man_100m,11690,-2.2,OP,7,8,"",82,281,b1,2012-08-28,,,true
man_100m,12090,-0.7,OP,8,7,"",83,281,b1,2012-08-28,,,true
man_400mH,62730,"",予選,2,2,"",76,281,b2,2012-08-28,,5傑更新,true
man_400mH,56590,"",予選,4,3,"",61,281,m2,2012-08-28,,,true
woman_100m,13360,-1.5,予選,3,8,"",85,281,b1,2012-08-28,,電通大記録更新,true
man_100m,11600,"",予選,3,3,"",120,282,b1,2012-09-08,,,true
man_100m,11680,1,予選,5,7,"",89,282,b2,2012-09-08,,,true
man_100m,11250,"",予選,6,5,"",60,282,m2,2012-09-08,,,true
man_100m,11650,2.4,準決勝,1,2,"",89,282,b2,2012-09-08,,,false
man_100m,11260,0.2,準決勝,2,3,"",60,282,m2,2012-09-08,,,true
man_100m,11410,"",準決勝,3,2,"",120,282,b1,2012-09-08,,,true
man_100m,11520,0.1,OP,3,5,"",82,282,b1,2012-09-08,PB,,true
man_100m,11870,0.1,OP,3,7,"",73,282,b2,2012-09-08,,,true
man_100m,12250,"",OP,5,5,"",81,282,b3,2012-09-08,PB,,true
man_400m,51640,"",予選,1,5,"",119,282,b3,2012-09-08,,,true
man_400m,52100,"",予選,8,5,"",69,282,b4,2012-09-08,,,true
man_400m,51330,"",予選,9,5,"",78,282,m2,2012-09-08,,,true
man_400m,50330,"",準決勝,1,5,"",78,282,m2,2012-09-08,,,true
man_400m,51020,"",準決勝,2,4,"",119,282,b3,2012-09-08,,,true
man_400m,51290,"",準決勝,3,2,"",69,282,b4,2012-09-08,,,true
man_400m,60050,"",決勝,"",4,"",119,282,b3,2012-09-08,,,true
man_400m,50460,"",決勝,"",6,"",78,282,m2,2012-09-08,,,true
man_110mH,16910,-3.2,予選,1,3,"",88,282,b2,2012-09-08,,,true
man_110mH,15340,1.9,予選,3,5,"",61,282,m2,2012-09-08,,,true
man_110mH,15330,0.6,決勝,"",4,"",61,282,m2,2012-09-08,,,true
woman_100m,13090,1.9,予選,4,4,"",85,282,b1,2012-09-08,PB,電通大記録更新,true
woman_100m,13230,2.1,決勝,"",4,"",85,282,b1,2012-09-08,,,false
man_200m,"","",予選,2,4,"",60,282,m2,2012-09-08,DNS,,true
man_200m,24050,-3.4,予選,5,7,"",80,282,b3,2012-09-08,,,true
man_200m,23160,"",予選,8,3,"",77,282,b2,2012-09-08,,,true
man_200m,23120,-2.7,準決勝,3,6,"",77,282,b2,2012-09-08,,,true
man_400mH,56330,"",予選,1,5,"",61,282,m2,2012-09-08,,,true
man_400mH,60740,"",予選,2,7,"",76,282,b2,2012-09-08,PB,5傑更新,true
man_400mH,58250,"",予選,4,7,"",88,282,b2,2012-09-08,PB,5傑更新,true
man_400mH,55030,"",決勝,"",3,"",61,282,m2,2012-09-08,PB,5傑更新,true
woman_200m,28230,-2.7,予選,1,7,"",85,282,b1,2012-09-08,,,true
woman_200m,27890,-1.8,決勝,"",2,"",85,282,b1,2012-09-08,,電通大記録更新,true
man_100m,11470,"",記録会,"","","",77,283,b2,2012-09-29,,,true
man_100m,11790,0.2,記録会,"","","",89,283,b2,2012-09-29,,,true
man_100m,11940,-0.8,記録会,"","","",88,283,b2,2012-09-29,,,true
man_400m,54650,"",記録会,"","","",76,283,b2,2012-09-29,,,true
man_110mH,16400,0.6,記録会,"","","",88,283,b2,2012-09-29,,,true
man_110mH,16390,0.4,記録会,"","","",88,283,b2,2012-09-29,PB,5傑更新 2次レース,true
man_200m,"","",記録会,"","","",77,283,b2,2012-09-29,DNS,,true
man_200m,23160,1.9,記録会,"","","",88,283,b2,2012-09-29,PB,,true
man_400mH,"","",記録会,"","","",76,283,b2,2012-09-29,DNS,,true
man_100m,"","",記録会,"","","",60,208,m2,2009-11-14,DNS,,true
man_400m,"","",記録会,"","","",60,208,m2,2009-11-14,DNS,,true
man_110mH,17240,-0.1,記録会,"","","",88,208,b2,2009-11-14,,,true
man_200m,"","",記録会,"","","",60,208,m2,2009-11-14,DNS,,true
man_200m,"","",記録会,"","","",88,208,b2,2009-11-14,DNS,,true
man_400mH,63850,"",記録会,"","","",76,208,b2,2009-11-14,,,true
man_100m,11490,"",記録会,"","","",77,283,b2,2012-09-29,,,true
man_100m,11600,1.5,記録会,"","","",61,283,m2,2012-09-29,,,true
man_100m,11450,1.5,記録会,"","","",82,283,b1,2012-09-29,PB,,true
man_100m,"","",記録会,"","","",80,283,b3,2012-09-29,DNS,,true
man_100m,11630,1.1,記録会,"","","",89,283,b2,2012-09-29,,,true
man_100m,11910,2,記録会,"","","",73,283,b2,2012-09-29,,,true
man_100m,11760,0.6,記録会,"","","",89,283,b2,2012-09-29,,2次レース,true
man_400m,50710,"",記録会,"","","",78,283,m2,2012-09-29,,,true
man_400m,53380,"",記録会,"","","",90,283,b2,2012-09-29,,,true
man_400m,50260,"",記録会,"","","",69,283,b4,2012-09-29,,,true
man_400m,51380,"",記録会,"","","",119,283,b3,2012-09-29,,,true
man_400m,54040,"",記録会,"","","",83,283,b1,2012-09-29,,,true
man_400m,54180,"",記録会,"","","",76,283,b2,2012-09-29,,2次レース,true
man_110mH,15160,"",記録会,"","","",61,283,m2,2012-09-29,,,true
man_110mH,16379,"",記録会,"","","",88,283,b2,2012-09-29,,,true
man_110mH,15230,0.4,記録会,"","","",61,283,m2,2012-09-29,,2次レース,true
man_110mH,16110,0.4,記録会,"","","",88,283,b2,2012-09-29,PB,5傑更新 2次レース,true
woman_100m,13280,1.7,記録会,"","","",85,283,b1,2012-09-29,,,true
man_200m,23050,1.4,記録会,"","","",69,283,b4,2012-09-29,,,true
man_200m,23520,0.1,記録会,"","","",88,283,b2,2012-09-29,,2次レース,true
man_200m,"","",記録会,"","","",73,283,b2,2012-09-29,DNS,,true
man_400mH,"","",記録会,"","","",76,283,b2,2012-09-29,DNS,,true
man_400mH,59900,"",記録会,"","","",88,283,b2,2012-09-29,,,true
man_100m,11440,1.3,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",61,287,m2,2012-10-28,,,true
man_100m,"","",ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",119,287,b3,2012-10-28,DNS,,true
man_100m,12510,0.4,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",81,287,b3,2012-10-28,,,true
man_100m,11670,1.5,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",88,287,b2,2012-10-28,PB,,true
man_100m,11730,0.5,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",89,287,b2,2012-10-28,,,true
man_100m,11990,1.7,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",73,287,b2,2012-10-28,,,true
man_100m,11550,1.3,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",77,287,b2,2012-10-28,,,true
man_100m,"","",ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",120,287,b1,2012-10-28,DNS,,true
man_100m,11460,0.4,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",82,287,b1,2012-10-28,,,true
man_200m,23420,0.8,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",61,287,m2,2012-10-28,PB,,true
man_200m,"","",ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",119,287,b3,2012-10-28,DNS,,true
man_200m,24950,0.1,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",81,287,b3,2012-10-28,,,true
man_200m,23440,0.7,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",88,287,b2,2012-10-28,,,true
man_200m,23880,0.6,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",89,287,b2,2012-10-28,,,true
man_200m,24200,0.2,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",73,287,b2,2012-10-28,,,true
man_200m,23490,0.7,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",77,287,b2,2012-10-28,,,true
man_200m,"","",ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",120,287,b1,2012-10-28,DNS,,true
man_200m,23530,1.1,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",82,287,b1,2012-10-28,PB,,true
man_200m,23230,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",78,287,m2,2012-10-28,,,true
man_200m,23070,1.2,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",60,287,m2,2012-10-28,,,true
man_200m,23180,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",69,287,b4,2012-10-28,,,true
man_200m,24170,1.7,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",80,287,b3,2012-10-28,,,true
man_200m,24760,2.2,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",76,287,b2,2012-10-28,,,false
man_200m,24120,1.3,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",90,287,b2,2012-10-28,,,true
man_200m,23920,1.7,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",83,287,b1,2012-10-28,,,true
man_400m,50670,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",78,287,m2,2012-10-28,,,true
man_400m,"","",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",60,287,m2,2012-10-28,DNS,,true
man_400m,50290,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",69,287,b4,2012-10-28,,,true
man_400m,55280,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",80,287,b3,2012-10-28,,,true
man_400m,55550,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",76,287,b2,2012-10-28,,,true
man_400m,52230,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",90,287,b2,2012-10-28,,,true
man_400m,52820,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,"","","",83,287,b1,2012-10-28,,,true
man_100m,11860,2.2,ﾍﾞｰｼｯｸ三種競技,"","","",79,287,b3,2012-10-28,,,false
woman_100m,15600,1.6,ﾍﾞｰｼｯｸ三種競技,"","","",72,287,b3,2012-10-28,,,true
woman_100m,13200,2,ﾍﾞｰｼｯｸ三種競技,"","","",85,287,b1,2012-10-28,,,true
man_400m,52890,"",記録会,"","","",89,177,b2,2008-11-09,,,true
man_400m,"","",記録会,"","","",73,177,b2,2008-11-09,DNS,,true
man_200m,22940,0.6,記録会,"","","",60,288,m2,2012-11-03,,,true
man_200m,23470,1.4,記録会,"","","",88,288,b2,2012-11-03,,,true
man_200m,24840,1.3,記録会,"","","",89,288,b2,2012-11-03,,,true
man_200m,23200,1.3,記録会,"","","",88,288,b2,2012-11-03,,2次レース,true
man_400mH,64260,"",記録会,"","","",76,177,b2,2008-11-09,,,true
man_100m,11270,0.8,記録会,"","","",60,288,m2,2012-11-03,,,true
man_100m,11640,-0.2,記録会,"","","",61,288,m2,2012-11-03,,,true
man_100m,12350,2,記録会,"","","",81,288,b3,2012-11-03,,,true
man_100m,12020,0.3,記録会,"","","",73,288,b2,2012-11-03,,,true
man_100m,11420,0.2,記録会,"","","",82,288,b1,2012-11-03,PB,,true
man_100m,11620,-0.9,記録会,"","","",60,288,m2,2012-11-03,,2次レース,true
man_100m,12640,-0.8,記録会,"","","",81,288,b3,2012-11-03,,2次レース,true
man_100m,12040,-0.9,記録会,"","","",73,288,b2,2012-11-03,,2次レース,true
man_100m,11470,"",記録会,"","","",82,288,b2,2012-11-03,,2次レース,true
man_400m,50520,"",記録会,"","","",69,288,b4,2012-11-03,,,true
man_110mH,15290,0.2,記録会,"","","",61,288,m2,2012-11-03,,,true
man_110mH,16790,1.1,記録会,"","","",88,288,b2,2012-11-03,,,true
man_110mH,15410,"",記録会,"","","",61,288,m2,2012-11-03,,,true
man_110mH,17120,"",記録会,"","","",88,288,b2,2012-11-03,,,true
man_110mH,15260,3.4,予選,1,5,"",61,289,m2,2012-11-10,,,false
man_110mH,16590,3.4,予選,1,3,"",88,289,b2,2012-11-10,,,false
man_110mH,15270,1.2,決勝,"",7,"",61,289,m2,2012-11-10,,,true
man_100m,12190,-0.2,記録会,13,3,6,88,297,b2,2013-03-17,,,true
man_110mH,17340,-0.2,記録会,1,6,5,88,297,b2,2013-03-17,,,true
man_110mH,16530,-1.8,記録会,1,3,3,61,297,m2,2013-03-17,,,true
man_110mH,16170,-0.2,記録会,1,5,2,61,297,m2,2013-03-17,,,true
man_110mH,16140,-0.2,記録会,1,5,2,61,299,m2,2013-03-23,,,true
man_110mH,17150,-0.2,記録会,1,8,8,88,299,b2,2013-03-23,,,true
man_200m,24400,-0.2,記録会,31,5,2,80,186,b3,2009-03-21,,,true
man_200m,24330,-0.2,記録会,40,2,5,88,186,b2,2009-03-21,,,true
man_100m,11570,-0.6,記録会,4,2,2,82,269,b2,2012-04-07,,,true
man_100m,11670,-0.6,記録会,4,3,3,120,269,b2,2012-04-07,,,true
man_100m,11850,-0.2,記録会,3,5,2,89,269,b3,2012-04-07,,,true
man_100m,"","",記録会,2,4,"",73,269,b3,2012-04-07,,,true
man_100m,11890,-0.2,記録会,5,7,6,77,269,b3,2012-04-07,,,true
man_100m,"","",記録会,3,2,"",80,269,b4,2012-04-07,,,true
man_100m,12720,-2,記録会,1,6,4,81,269,b4,2012-04-07,,,true
man_200m,23670,0.3,記録会,4,2,3,82,269,b2,2012-04-07,,,true
man_200m,"","",記録会,3,4,"",83,269,b2,2012-04-07,,,true
man_200m,22940,0.8,記録会,5,6,2,120,269,b2,2012-04-07,PB,,true
man_200m,23270,0.8,記録会,5,3,3,77,269,b3,2012-04-07,,,true
man_400m,52730,"",記録会,2,6,5,90,269,b3,2012-04-07,,,true
man_400m,"","",記録会,1,5,"",80,269,b4,2012-04-07,,,true
man_400m,"","",記録会,2,3,"",119,269,b4,2012-04-07,,,true
man_400m,50840,"",記録会,2,4,3,69,269,m1,2012-04-07,,,true
man_400m,50360,"",記録会,3,5,5,78,269,d,2012-04-07,,,true
man_110mH,16640,-0.3,記録会,1,6,3,88,269,b3,2012-04-07,,,true
man_400mH,60060,"",記録会,1,6,3,88,269,b3,2012-04-07,,,true
man_400mH,62700,"",記録会,1,2,4,76,269,b3,2012-04-07,,,true
man_100m,12640,-0.8,記録会,30,5,4,81,301,b4,2013-04-27,,,true
man_100m,11480,0.4,記録会,24,6,2,89,301,b3,2013-04-27,,,true
man_100m,11490,-0.2,記録会,18,7,5,77,301,b3,2013-04-27,,,true
man_100m,11460,-0.7,記録会,20,3,1,82,301,b2,2013-04-27,,,true
man_100m,11510,-0.7,記録会,20,5,4,120,301,b2,2013-04-27,,,true
man_200m,23060,1,記録会,9,4,2,69,301,m1,2013-04-27,,,true
man_200m,23860,0.6,記録会,11,3,5,80,301,b4,2013-04-27,,,true
man_200m,25330,-1.6,記録会,14,4,4,81,301,b4,2013-04-27,,,true
man_200m,23690,-1.8,記録会,18,2,4,88,301,b3,2013-04-27,,,true
man_200m,24330,-1.6,記録会,14,2,1,76,301,b3,2013-04-27,,,true
man_200m,"","",記録会,"","","",83,301,b2,2013-04-27,,,true
man_400m,"","",記録会,"","","",78,301,d,2013-04-27,,,true
man_400m,51040,"",記録会,8,8,2,69,301,m1,2013-04-27,,,true
man_400m,53180,"",記録会,14,7,5,80,301,b4,2013-04-27,,,true
man_400m,51270,"",記録会,10,8,1,90,301,b3,2013-04-27,,,true
man_110mH,16970,-1.5,記録会,4,6,2,88,301,b3,2013-04-27,,,true
man_110mH,16730,0.8,記録会,2,3,6,88,301,b3,2013-04-27,,,true
man_400mH,63070,"",記録会,7,7,4,76,301,b3,2013-04-27,,,true
man_400mH,58260,"",予選,1,4,2,88,303,b3,2013-05-04,,,true
man_400mH,59070,"",決勝,1,"",5,88,303,b3,2013-05-04,北陸選手権出場権獲得！！,,true
man_110mH,17100,1.4,予選,1,3,4,88,303,b3,2013-05-04,,,true
man_400m,58590,"",記録会,7,2,6,67,304,d,2013-05-05,,,true
man_100m,11300,-1.7,予選,2,8,4,89,307,b3,2013-06-01,手動,,true
man_100m,11500,-0.5,予選,3,2,4,82,307,b2,2013-06-01,手動,,true
man_100m,11500,0.2,予選,4,3,4,83,307,b2,2013-06-01,手動,,true
man_100m,11800,-1,OP,3,8,4,88,307,b3,2013-06-01,手動,,true
man_100m,12000,-0.6,OP,4,5,5,80,307,b4,2013-06-01,手動,,true
man_100m,11900,-1.4,OP,5,5,3,76,307,b3,2013-06-01,手動,,true
man_200m,23500,-1.1,予選,2,3,5,80,307,b4,2013-06-01,手動,,true
man_200m,"","",予選,3,2,"",120,307,b2,2013-06-01,,,true
man_200m,23340,"",予選,4,7,4,89,307,b3,2013-06-01,,,true
man_400m,50600,"",予選,1,8,3,90,307,b3,2013-06-01,手動,,true
man_400m,50900,"",予選,2,5,2,78,307,d,2013-06-01,手動,,true
man_400m,50700,"",予選,4,6,1,69,307,m1,2013-06-01,手動,,true
man_400m,50770,"",決勝,1,5,5,69,307,m1,2013-06-01,,,true
man_400m,50540,"",決勝,1,8,3,90,307,b3,2013-06-01,PB,,true
man_110mH,16410,"",決勝,2,4,3,88,307,b3,2013-06-01,,,true
man_400mH,58330,"",決勝,2,3,4,88,307,b3,2013-06-01,,,true
woman_100m,13410,-1,予選,1,6,2,85,307,b2,2013-06-01,,,true
woman_100m,13380,"",決勝,1,4,5,85,307,b2,2013-06-01,,,true
man_100m,11630,-1.9,予選,2,7,3,89,310,b3,2013-07-06,,,true
man_100m,11930,-2.1,予選,3,4,4,83,310,b2,2013-07-06,,,true
man_100m,11460,-0.7,予選,5,4,3,82,310,b2,2013-07-06,,,true
man_100m,"","",OP,1,3,"",120,310,b2,2013-07-06,,,true
man_100m,"","",OP,2,5,"",119,310,b4,2013-07-06,,,true
man_100m,12150,-2.9,OP,3,3,2,76,310,b3,2013-07-06,,,true
man_100m,12880,-4.5,OP,6,6,6,81,310,b4,2013-07-06,,,true
man_100m,12990,-1.8,OP,7,6,4,121,310,b1,2013-07-06,,,true
man_200m,23080,-3.4,決勝,2,3,2,89,310,b3,2013-07-06,,,true
man_200m,23660,-3.4,決勝,2,5,5,80,310,b4,2013-07-06,,,true
man_200m,"","",決勝,2,7,"",88,310,b3,2013-07-06,,,true
man_400m,51200,"",予選,1,6,2,90,310,b3,2013-07-06,,,true
man_400m,50550,"",予選,3,5,1,78,310,d,2013-07-06,,,true
man_400m,52040,"",予選,4,5,1,69,310,m1,2013-07-06,,,true
man_400m,49810,"",決勝,1,3,2,69,310,m1,2013-07-06,PB,電通大５傑更新,true
man_400m,49570,"",決勝,1,5,1,78,310,d,2013-07-06,,,true
man_400m,49880,"",決勝,1,7,4,90,310,b3,2013-07-06,PB,,true
man_110mH,"","",決勝,1,3,"",88,310,b3,2013-07-06,,,true
man_400mH,59920,"",決勝,1,8,5,76,310,b3,2013-07-06,PB,電通大５傑更新,true
woman_100m,13620,-3.2,決勝,1,3,4,85,310,b2,2013-07-06,,,true
woman_400m,"","",決勝,1,3,"",75,310,b3,2013-07-06,,,true
woman_400m,62110,"",決勝,2,7,1,85,310,b2,2013-07-06,PB,電通大記録,true
man_110mH,16360,2.4,決勝,1,8,3,88,312,b3,2013-07-21,,,false
man_100m,12460,-1.5,記録会,8,3,5,81,146,b4,2008-03-27,,,true
man_100m,"","",記録会,20,3,"",77,146,b3,2008-03-27,,,true
man_400m,"","",記録会,3,3,"",88,146,b3,2008-03-27,,,true
man_400m,52820,"",記録会,4,3,2,76,146,b3,2008-03-27,,,true
man_400m,51980,"",記録会,5,4,1,89,146,b3,2008-03-27,PB,,true
man_400m,51960,"",記録会,6,5,3,80,146,b4,2008-03-27,PB,,true
woman_400m,61820,"",記録会,3,5,2,75,146,b3,2008-03-27,PB,電通大記録,true
man_200m,23510,-0.1,記録会,6,4,3,83,146,b2,2008-03-27,PB,,true
man_200m,23020,2,記録会,9,6,2,82,146,b2,2008-03-27,PB,,true
man_200m,"","",記録会,11,4,"",88,146,b3,2008-03-27,,,true
man_400mH,"","",予選,1,3,"",88,314,b3,2013-08-24,,,true
man_200m,23640,-0.6,記録会,2,3,3,82,315,b2,2013-09-01,,,true
man_200m,23660,0.9,記録会,4,6,1,83,315,b2,2013-09-01,,,true
man_100m,11350,0.3,予選,2,7,3,82,317,b2,2013-09-22,PB,,true
man_100m,11440,"",予選,3,1,4,89,317,b3,2013-09-22,,,true
man_100m,11310,1.6,予選,6,8,3,119,317,b4,2013-09-22,PB,,true
man_100m,11550,1.1,OP,3,8,2,80,317,b4,2013-09-22,PB,,true
man_100m,12530,1.6,OP,5,6,5,81,317,b4,2013-09-22,,,true
man_100m,12330,1.6,OP,5,7,4,121,317,b1,2013-09-22,,,true
man_200m,22900,"",予選,4,5,3,89,317,b3,2013-09-22,手動,,true
man_200m,22900,1.4,予選,6,5,3,83,317,b2,2013-09-22,手動,,true
man_200m,"","",予選,9,3,"",119,317,b4,2013-09-22,,,true
man_400m,51330,"",予選,2,1,1,69,317,m1,2013-09-22,,,true
man_400m,51880,"",予選,5,4,2,90,317,b3,2013-09-22,,,true
man_400m,51210,"",予選,6,2,1,78,317,d,2013-09-22,,,true
man_400m,50950,"",準決勝,1,2,3,90,317,b3,2013-09-22,,,true
man_400m,"","",準決勝,2,5,"",78,317,d,2013-09-22,,,true
man_400m,50790,"",準決勝,3,1,1,69,317,m1,2013-09-22,,,true
man_400m,50560,"",決勝,1,5,4,69,317,m1,2013-09-22,,,true
man_400m,50550,"",決勝,1,8,3,90,317,b3,2013-09-22,,,true
man_110mH,16020,"",予選,1,7,2,88,317,b3,2013-09-22,PB,五傑更新,true
man_110mH,16200,1.5,決勝,1,8,8,88,317,b3,2013-09-22,,,true
